time,value
00:00:05,72
00:00:15,74
00:00:30,74
00:00:40,73
00:00:55,73
00:01:10,73
00:01:20,72
00:01:25,71
00:01:30,70
00:01:40,59
00:01:45,58
00:02:00,58
00:02:15,58
00:02:30,57
00:04:17,58
00:04:32,58
00:04:37,59
00:04:47,59
00:04:52,59
00:05:02,56
00:05:17,56
00:05:27,57
00:05:32,58
00:05:47,58
00:05:52,60
00:05:57,59
00:06:07,56
00:06:22,56
00:06:37,56
00:06:52,56
00:06:57,58
00:07:07,56
00:07:12,55
00:07:17,55
00:07:32,55
00:07:37,56
00:07:42,56
00:07:47,55
00:08:02,55
00:08:04,55
00:08:19,55
00:08:24,56
00:08:34,54
00:08:44,54
00:08:49,54
00:09:04,54
00:09:14,54
00:09:19,55
00:09:24,55
00:09:29,54
00:09:44,54
00:09:49,54
00:09:54,53
00:10:09,53
00:10:14,54
00:10:19,53
00:10:34,53
00:10:49,53
00:10:59,54
00:11:09,54
00:11:14,54
00:11:29,54
00:11:44,54
00:11:59,54
00:12:09,55
00:12:16,56
00:12:21,55
00:12:36,55
00:12:51,55
00:13:01,55
00:13:16,55
00:13:31,55
00:13:36,54
00:13:41,53
00:13:56,53
00:14:01,52
00:14:16,52
00:14:31,52
00:14:46,52
00:14:56,52
00:15:11,52
00:15:26,52
00:15:31,53
00:15:41,54
00:15:51,54
00:16:01,55
00:16:06,56
00:16:21,56
00:16:36,56
00:16:44,55
00:16:49,54
00:16:54,53
00:16:59,53
00:17:09,53
00:17:19,53
00:17:29,52
00:17:34,52
00:17:49,52
00:17:59,53
00:18:04,52
00:18:09,51
00:18:14,50
00:18:19,49
00:18:34,49
00:18:49,48
00:18:54,48
00:19:09,48
00:19:19,51
00:19:34,51
00:19:49,51
00:19:54,59
00:19:59,58
00:20:14,58
00:20:16,58
00:20:31,58
00:20:36,59
00:20:51,59
00:21:01,58
00:21:06,57
00:21:11,56
00:21:16,55
00:21:21,54
00:21:26,54
00:21:31,54
00:21:41,57
00:21:46,58
00:21:51,56
00:21:56,55
00:22:11,55
00:22:26,55
00:22:31,56
00:22:46,56
00:22:51,57
00:22:56,58
00:23:11,58
00:23:16,56
00:23:21,55
00:23:36,55
00:23:51,55
00:24:06,55
00:24:08,55
00:24:18,56
00:24:23,58
00:24:38,59
00:24:53,59
00:25:03,58
00:25:18,58
00:25:28,57
00:25:43,57
00:25:48,57
00:25:58,58
00:26:13,58
00:27:50,74
00:27:55,75
00:28:05,76
00:28:20,76
00:28:30,77
00:28:35,79
00:28:40,81
00:28:50,83
00:28:55,85
00:29:00,87
00:29:15,87
00:29:25,91
00:29:30,94
00:29:35,96
00:29:40,94
00:29:45,96
00:29:50,97
00:30:05,97
00:30:15,99
00:30:30,99
00:30:35,68
00:30:45,67
00:30:50,67
00:30:57,59
00:31:02,58
00:31:17,57
00:31:22,56
00:31:27,55
00:31:37,54
00:31:42,53
00:31:57,52
00:32:12,51
00:32:27,51
00:32:32,55
00:32:37,54
00:32:52,54
00:33:07,54
00:33:12,56
00:33:17,55
00:33:22,54
00:33:37,54
00:33:52,54
00:34:02,56
00:34:07,58
00:34:12,57
00:34:22,55
00:34:27,54
00:34:32,53
00:34:38,53
00:34:48,52
00:34:53,52
00:34:58,52
00:35:03,53
00:35:13,53
00:35:18,53
00:35:23,53
00:35:28,54
00:35:38,53
00:35:48,52
00:35:53,51
00:36:03,52
00:36:08,50
00:36:23,50
00:36:38,50
00:36:53,50
00:37:03,51
00:37:18,51
00:37:23,52
00:37:28,52
00:37:38,52
00:37:48,52
00:37:53,51
00:37:58,51
00:38:13,51
00:38:14,51
00:38:29,51
00:38:44,51
00:38:49,52
00:38:54,53
00:39:09,53
00:39:24,53
00:39:39,53
00:39:54,53
00:39:59,54
00:40:14,54
00:40:19,59
00:40:34,59
00:40:49,59
00:41:04,60
00:41:09,62
00:41:19,62
00:41:24,63
00:41:34,62
00:41:39,60
00:41:49,58
00:42:04,58
00:42:12,54
00:42:17,52
00:42:27,51
00:42:32,49
00:42:37,50
00:42:52,50
00:43:07,49
00:43:17,49
00:43:22,50
00:43:32,50
00:43:47,50
00:43:57,51
00:44:02,51
00:44:17,51
00:44:32,51
00:44:37,51
00:44:42,57
00:44:47,58
00:45:04,58
00:45:19,58
00:45:29,57
00:45:34,56
00:45:39,55
00:45:44,54
00:45:49,55
00:46:04,53
00:46:14,52
00:46:29,52
00:46:34,51
00:46:44,50
00:46:54,50
00:47:09,50
00:47:14,53
00:47:19,53
00:47:24,52
00:47:34,51
00:47:39,51
00:47:54,51
00:48:04,51
00:48:14,56
00:48:19,55
00:48:24,54
00:48:29,53
00:48:34,53
00:48:44,52
00:48:49,51
00:48:56,51
00:49:01,51
00:49:06,50
00:49:21,50
00:49:36,50
00:49:51,50
00:50:06,50
00:50:21,50
00:50:36,51
00:50:51,51
00:51:06,51
00:52:58,55
00:53:03,54
00:53:13,53
00:53:23,52
00:53:33,51
00:53:48,51
00:53:53,52
00:54:08,52
00:54:18,53
00:54:28,53
00:54:43,53
00:54:58,52
00:55:13,52
00:55:23,51
00:55:38,51
00:55:48,50
00:55:58,51
00:56:13,51
00:56:23,52
00:56:38,52
00:56:53,51
00:57:08,51
00:57:18,50
00:57:23,51
00:57:33,51
00:57:41,51
00:57:46,50
00:57:51,49
00:58:01,51
00:58:06,52
00:58:11,51
00:58:21,52
00:58:26,53
00:58:36,52
00:58:46,51
00:58:56,50
00:59:01,50
00:59:42,70
00:59:52,71
00:59:57,73
01:00:02,71
01:00:07,64
01:00:22,64
01:00:37,64
01:00:52,64
01:01:07,64
01:05:00,62
01:05:15,62
01:05:30,62
01:05:45,62
01:05:50,60
01:06:05,60
01:06:15,58
01:06:25,58
01:06:30,58
01:06:45,58
01:06:55,54
01:07:00,54
01:07:15,54
01:07:30,54
01:09:22,48
01:09:27,49
01:09:37,49
01:09:42,50
01:09:52,50
01:09:57,49
01:10:02,48
01:10:07,49
01:10:12,48
01:10:17,47
01:10:32,47
01:10:47,47
01:10:52,48
01:11:07,48
01:11:17,49
01:11:22,49
01:11:37,49
01:11:52,49
01:12:02,49
01:12:17,49
01:12:32,49
01:13:19,52
01:13:34,51
01:13:39,51
01:13:44,52
01:13:49,52
01:13:54,52
01:14:04,50
01:14:19,50
01:14:24,49
01:14:39,49
01:14:54,49
01:17:06,48
01:17:11,49
01:17:16,50
01:17:21,49
01:17:36,48
01:17:51,48
01:20:43,49
01:20:53,49
01:21:03,48
01:21:08,48
01:21:23,47
01:21:28,48
01:21:33,48
01:21:48,48
01:21:53,48
01:22:03,49
01:22:18,49
01:22:28,48
01:22:38,49
01:22:53,49
01:23:08,49
01:23:23,49
01:23:33,48
01:23:43,49
01:23:53,49
01:24:08,49
01:24:13,48
01:24:18,48
01:24:33,48
01:24:38,48
01:24:48,48
01:24:58,49
01:25:03,49
01:25:10,49
01:25:25,49
01:28:37,48
01:28:42,48
01:28:47,48
01:28:57,48
01:29:02,48
01:29:07,48
01:29:22,48
01:31:44,49
01:31:54,49
01:32:04,49
01:32:09,50
01:32:14,49
01:32:19,49
01:32:24,49
01:32:29,49
01:32:39,49
01:32:44,49
01:32:49,49
01:32:54,49
01:32:59,48
01:33:04,49
01:33:09,48
01:33:14,48
01:33:24,52
01:33:29,51
01:33:34,51
01:33:39,51
01:33:44,50
01:33:54,50
01:33:59,49
01:34:09,49
01:34:19,49
01:34:24,49
01:34:39,49
01:34:41,49
01:34:46,48
01:35:01,48
01:35:06,49
01:35:16,49
01:35:31,48
01:35:46,48
01:36:01,48
01:36:16,48
01:36:21,49
01:36:36,49
01:36:46,49
01:36:51,48
01:36:56,47
01:37:06,48
01:37:21,48
01:37:26,48
01:37:41,48
01:37:51,49
01:38:06,49
01:38:58,49
01:39:13,49
01:39:18,49
01:39:23,49
01:39:38,49
01:39:53,49
01:40:08,49
01:40:18,50
01:40:23,49
01:40:28,50
01:40:38,50
01:40:48,50
01:41:03,50
01:41:08,49
01:41:18,49
01:41:33,49
01:41:48,49
01:43:10,45
01:43:20,46
01:43:30,47
01:43:45,47
01:44:00,46
01:44:15,46
01:44:30,47
01:44:45,48
01:44:50,48
01:44:55,47
01:45:05,48
01:45:20,48
01:45:25,47
01:45:30,48
01:45:45,48
01:46:00,48
01:46:15,48
01:46:20,52
01:46:30,51
01:46:35,50
01:46:40,49
01:46:55,49
01:47:00,48
01:47:07,48
01:47:22,48
01:47:32,48
01:47:47,48
01:51:25,48
01:51:40,48
01:51:45,49
01:52:00,49
01:52:05,50
01:52:10,48
01:52:15,47
01:52:25,48
01:52:40,48
01:52:55,47
01:53:00,47
01:53:15,47
01:53:20,47
01:53:25,48
01:53:40,48
01:53:55,48
01:54:10,48
01:54:15,47
01:54:30,47
01:54:45,47
01:55:00,48
01:55:10,49
01:55:20,48
01:55:25,49
01:55:40,49
01:55:42,49
01:55:47,49
01:56:02,49
01:56:17,49
01:56:27,48
01:56:42,48
01:56:57,48
01:57:12,49
01:57:22,48
01:57:37,48
01:57:52,49
01:58:07,49
01:58:17,50
01:58:32,50
01:58:47,50
01:58:52,50
01:59:02,49
01:59:07,48
01:59:12,47
01:59:17,47
01:59:32,47
01:59:47,48
01:59:52,49
02:00:07,49
02:00:09,49
02:00:24,48
02:00:29,49
02:00:44,49
02:00:59,49
02:01:14,49
02:01:29,49
02:01:44,49
02:01:59,49
02:02:04,48
02:02:14,49
02:02:29,49
02:02:39,52
02:02:44,51
02:02:59,51
02:04:22,51
02:04:27,50
02:04:42,50
02:04:47,49
02:05:02,49
02:05:17,50
02:05:32,50
02:05:47,50
02:05:52,49
02:05:57,49
02:06:07,49
02:06:22,49
02:06:32,49
02:06:47,49
02:07:02,49
02:07:07,48
02:07:17,47
02:07:32,47
02:07:37,47
02:07:52,47
02:07:57,47
02:08:02,48
02:08:07,49
02:08:22,49
02:08:29,48
02:08:34,49
02:08:44,48
02:08:54,48
02:09:09,48
02:09:14,49
02:09:24,50
02:09:29,51
02:09:34,53
02:09:44,51
02:09:49,50
02:09:54,49
02:09:59,48
02:10:04,49
02:10:09,48
02:10:24,48
02:10:39,48
02:10:44,47
02:10:59,47
02:11:04,47
02:11:09,46
02:11:24,46
02:11:29,48
02:11:44,48
02:11:54,47
02:12:01,48
02:12:16,48
02:12:26,47
02:12:31,48
02:12:41,49
02:12:56,48
02:13:11,48
02:13:26,48
02:13:41,48
02:13:46,49
02:13:51,50
02:14:06,50
02:14:21,50
02:14:31,49
02:14:46,49
02:15:01,49
02:15:16,49
02:15:21,49
02:15:26,49
02:15:31,52
02:15:36,51
02:15:41,50
02:15:56,50
02:16:06,49
02:16:21,49
02:16:36,49
02:16:38,49
02:16:53,50
02:17:08,50
02:17:23,50
02:17:33,49
02:17:48,49
02:17:53,48
02:18:08,48
02:18:13,49
02:18:18,50
02:18:23,49
02:18:38,49
02:18:43,49
02:18:53,50
02:18:58,53
02:19:13,53
02:19:28,53
02:19:38,54
02:19:43,55
02:19:53,54
02:20:03,53
02:20:18,53
02:20:33,52
02:20:43,52
02:20:50,52
02:20:55,51
02:21:10,51
02:21:20,53
02:21:25,54
02:21:30,53
02:21:35,53
02:21:40,53
02:21:55,53
02:24:32,50
02:24:42,52
02:24:47,51
02:24:52,50
02:24:57,49
02:25:02,48
02:25:12,49
02:25:22,48
02:25:37,48
02:28:09,48
02:28:24,48
02:28:39,48
02:28:44,49
02:28:59,49
02:29:14,49
02:29:19,48
02:29:34,48
02:29:49,48
02:30:04,48
02:30:14,49
02:30:29,49
02:30:44,48
02:30:59,48
02:31:14,49
02:31:29,49
02:31:34,48
02:31:44,49
02:31:59,49
02:32:14,50
02:32:29,50
02:32:44,49
02:32:59,49
02:33:02,49
02:33:07,51
02:33:12,52
02:33:17,51
02:33:27,51
02:33:42,51
02:33:47,53
02:33:52,54
02:34:07,54
02:34:12,51
02:34:17,50
02:34:27,49
02:34:32,48
02:34:37,48
02:34:42,48
02:34:47,48
02:34:52,47
02:35:07,47
02:35:12,47
02:35:22,46
02:35:27,46
02:35:42,46
02:36:04,47
02:36:09,48
02:36:24,48
02:36:39,48
02:36:54,48
02:36:59,48
02:37:04,47
02:37:09,48
02:37:14,47
02:37:29,47
02:37:44,47
02:37:59,47
02:38:14,48
02:38:24,47
02:38:29,47
02:38:34,48
02:38:39,47
02:38:44,47
02:38:49,46
02:38:54,45
02:38:59,45
02:39:04,46
02:39:09,46
02:39:24,46
02:39:31,47
02:39:41,48
02:39:51,47
02:40:06,47
02:40:11,48
02:40:26,48
02:40:41,48
02:40:46,48
02:40:56,48
02:41:01,48
02:41:16,48
02:41:31,48
02:41:46,48
02:41:51,47
02:41:56,48
02:42:01,47
02:42:11,48
02:42:16,48
02:42:21,48
02:42:26,47
02:42:31,47
02:42:36,47
02:42:46,48
02:42:51,47
02:43:01,48
02:43:16,48
02:43:18,48
02:43:33,47
02:43:48,47
02:43:53,48
02:44:08,48
02:44:23,48
02:44:28,48
02:44:33,49
02:44:48,49
02:44:53,48
02:45:03,48
02:45:08,47
02:45:13,47
02:45:18,48
02:45:33,48
02:45:43,47
02:45:48,46
02:46:03,46
02:46:18,47
02:46:33,48
02:46:38,47
02:46:53,47
02:47:08,48
02:47:23,48
02:47:25,48
02:47:30,47
02:47:45,47
02:48:00,47
02:48:15,47
02:48:20,48
02:48:25,47
02:48:35,48
02:48:50,48
02:48:55,48
02:49:10,48
02:49:15,47
02:49:30,47
02:49:45,47
02:50:00,47
02:50:15,47
02:50:20,48
02:50:35,48
02:50:40,47
02:50:45,48
02:51:00,48
02:51:10,48
02:51:15,48
02:51:25,48
02:51:30,48
02:51:37,48
02:51:52,48
02:52:02,47
02:52:17,47
02:52:32,47
02:55:14,47
02:55:19,47
02:55:34,47
02:55:39,48
02:55:49,48
02:55:54,48
02:55:59,47
02:56:14,47
02:56:19,48
02:56:34,48
02:56:44,47
02:56:54,47
02:56:59,47
02:57:09,47
02:57:24,47
02:57:39,47
02:57:54,47
02:57:59,48
02:58:14,48
02:58:19,47
02:58:29,47
02:58:34,47
02:58:44,48
02:58:59,48
02:59:09,48
02:59:14,48
02:59:21,48
02:59:31,48
02:59:36,47
02:59:51,47
03:00:06,47
03:00:21,47
03:00:36,47
03:00:46,46
03:00:56,47
03:01:01,47
03:01:16,47
03:01:31,47
03:01:36,48
03:01:51,48
03:01:56,48
03:02:06,52
03:02:11,52
03:02:16,51
03:02:21,50
03:02:26,48
03:02:31,47
03:02:36,46
03:02:41,45
03:02:51,44
03:03:06,44
03:03:13,45
03:03:28,45
03:03:43,45
03:03:58,45
03:04:13,45
03:04:28,45
03:04:33,46
03:04:48,46
03:05:03,46
03:05:18,46
03:05:33,46
03:05:48,45
03:05:53,46
03:06:08,46
03:06:18,46
03:06:33,46
03:06:48,46
03:06:58,46
03:07:13,46
03:07:18,45
03:07:33,45
03:07:38,46
03:07:53,46
03:08:01,45
03:08:16,46
03:08:31,46
03:08:36,47
03:08:46,46
03:09:01,45
03:09:16,45
03:09:21,45
03:09:26,46
03:09:31,47
03:09:46,47
03:09:51,46
03:09:56,45
03:10:11,45
03:10:21,48
03:10:26,54
03:10:31,53
03:10:36,53
03:10:41,51
03:10:46,50
03:10:51,48
03:10:56,47
03:11:01,46
03:11:16,46
03:11:21,46
03:11:28,46
03:11:43,46
03:11:48,45
03:11:58,46
03:12:03,45
03:12:08,46
03:12:18,46
03:12:23,45
03:12:38,45
03:12:53,46
03:13:08,46
03:13:13,48
03:13:23,47
03:13:33,46
03:13:48,46
03:13:58,45
03:14:13,45
03:14:28,44
03:14:33,45
03:14:43,45
03:14:58,45
03:15:03,55
03:15:08,54
03:15:18,53
03:15:25,52
03:15:30,51
03:15:35,54
03:15:45,52
03:15:50,51
03:15:55,49
03:16:00,48
03:16:05,47
03:16:20,46
03:16:35,46
03:16:40,46
03:16:45,45
03:16:50,45
03:17:05,45
03:17:10,45
03:17:25,45
03:17:30,45
03:17:45,45
03:17:55,46
03:18:00,47
03:18:10,53
03:18:15,54
03:18:20,53
03:18:25,52
03:18:30,50
03:18:37,49
03:18:42,48
03:18:57,48
03:19:12,49
03:19:27,49
03:19:37,48
03:19:52,48
03:19:57,47
03:20:12,47
03:20:22,47
03:20:37,47
03:20:42,48
03:20:57,48
03:21:02,47
03:21:17,47
03:21:27,46
03:21:37,47
03:21:52,47
03:22:07,47
03:22:12,46
03:22:27,46
03:22:42,46
03:22:52,48
03:23:02,47
03:23:17,47
03:23:19,47
03:23:29,46
03:23:44,46
03:23:49,47
03:24:04,47
03:24:19,47
03:24:24,46
03:24:34,47
03:24:49,47
03:25:04,47
03:25:19,47
03:25:34,47
03:25:49,47
03:26:04,47
03:26:14,52
03:26:19,54
03:26:24,55
03:26:29,54
03:26:34,53
03:26:39,52
03:26:44,51
03:26:49,50
03:26:54,49
03:27:09,49
03:27:31,51
03:27:36,50
03:27:51,50
03:28:06,49
03:28:21,49
03:28:36,48
03:28:51,48
03:29:06,48
03:29:16,48
03:29:31,48
03:29:46,48
03:29:56,47
03:30:01,46
03:30:06,47
03:30:16,46
03:30:21,47
03:30:26,46
03:30:41,46
03:30:56,47
